episode,reward,running_avg,steps
659,171.87515712894628,210.9271083302431,712
660,206.23951616085625,211.60230687439926,472
661,216.90031716885622,210.48766833464046,536
662,158.88994230762864,208.32326472379194,781
663,-49.553388243933526,201.4997398859,113
664,282.9408287798258,201.57160827800533,355
665,295.15175977001604,202.33702467559394,319
666,-209.8583524479024,192.8114973878295,1000
667,292.2803889097229,193.8976667618439,209
668,66.44678847106587,189.91243278626592,1000
669,177.03517958944371,188.76704247780214,752
670,263.8928381192074,188.579420515786,305
671,201.62853154126847,188.05466116003822,560
672,249.16200893761837,188.10589428154523,279
673,278.3880807041133,187.865693046017,227
674,273.66640140208494,187.8630490086519,240
675,291.0154059311684,187.87903585668715,281
676,277.5936447459611,187.6326779980173,243
677,250.2850275061251,186.96229290072617,218
678,259.0811845596613,186.63750334231202,163
679,-169.77364091245119,177.80227146518038,163
680,246.7507600822761,177.429787631695,418
681,287.67171262847955,177.53486406837877,241
682,235.02265613996474,176.6225577528455,278
683,-186.29780278854875,172.00237893423767,188
684,302.2100119675157,172.3904882471448,231
685,298.48138173662824,172.36434705660312,329
686,252.3071090656625,176.65653726837473,403
687,274.6488231248778,182.52550848248686,250
688,258.6484862880743,182.98740289990374,348
689,268.7187636759151,188.67934021000175,429
690,52.25140530297611,185.82519210077498,173
691,250.70951811684273,190.90700807006047,238
692,269.62891873864686,195.64119235905565,596
693,263.9931208133415,195.0438423652439,462
694,249.13430551639982,199.54486642294864,264
695,274.95803553021085,206.1437594549292,191
696,270.439829572677,212.0945953089568,266
697,289.05056368373585,212.56631225995608,263
698,281.7761105355372,213.70376163202695,230
699,280.9105271546165,213.63369727991778,526
700,253.25023487118443,213.01084044899548,312
701,292.9942647163522,213.3523631051958,533
702,298.34347467454324,213.7702502515959,250
703,259.5994770667379,214.15806717911036,266
704,70.51034596383985,210.1859290286615,209
705,284.3362907947613,211.42671988164753,322
706,293.963993514485,211.9298548498752,377
707,310.66375447306353,212.40298310065944,256
708,259.5550330621177,216.55037452304396,709
709,262.3981358668485,218.360834097802,279
710,262.8232278564266,219.4925083317134,199
711,258.84935256051574,220.33148903954663,214
712,280.1305886672599,222.75630196673922,179
713,274.943927951609,229.24624829065007,263
714,275.536922257873,229.09817016021103,249
715,287.2570202574443,228.94027536995958,226
716,248.9156740311769,238.11575589954117,173
717,257.73229853460214,237.42479409203875,528
718,281.3975632052291,241.723809586722,345
719,249.97521969421828,243.1826103888175,250
720,177.6522975556434,241.4577995775462,1000
721,238.29730635410826,242.191175073803,709
722,276.4068315827509,242.7360715267057,230
723,160.6594722298049,240.38149935721955,1000
724,283.05841735757247,240.5693396763293,297
725,150.59251315794785,237.7608818208649,1000
726,292.94270765272427,238.06786307900018,436
727,158.86271435401267,236.2394168159579,1000
728,261.4164951030518,236.2861230268257,322
729,247.27496971865287,244.62709523944778,441
730,138.96689825726844,242.47141800294764,1000
731,258.6651893558046,241.89128753749412,625
732,39.07085772417037,237.97225156917824,104
733,269.005177426591,247.07831117348104,239
734,163.06746735982972,244.2954602813273,1000
735,239.36544366109135,243.1131415198166,255
736,233.59320294036624,242.73886339731067,930
737,257.190544855605,242.38969783192522,238
738,172.01390453745108,240.65700619691276,1000
739,261.50457067203695,240.51272233683517,254
740,118.9766866445932,241.8472279636675,1000
741,285.81404658021006,242.54931853293482,281
742,127.80320055147183,239.71280416919132,1000
743,271.2624153250073,239.85819005942466,402
744,289.39792978658,240.66346254482823,426
745,243.77713027151344,240.0398444396543,320
746,141.65512170371218,237.46415028227503,1000
747,274.0226316489692,237.16359164157967,305
748,281.9522170512357,237.16711377189364,383
749,280.15036671096254,237.15191056302058,308
750,134.62977806097297,234.77950142681632,1000
751,138.13449321840622,231.68230599685742,1000
752,277.6227479814585,231.26789146299575,313
753,136.15705021578552,228.7990429259767,1000
754,146.14506460761575,230.3117372988522,1000
755,264.38772474452526,229.91276597784744,384
756,242.19721669475626,228.8774304414529,335
757,214.41036550650557,226.95236266212174,412
758,256.52676774651684,226.89179735580973,397
759,257.69190423192043,226.7976727231112,418
760,148.5489362262745,224.51218689050813,1000
761,243.0241782930965,224.19568340515974,637
762,246.21761618031786,223.51742395542092,312
763,156.29547696762108,221.14445493574115,1000
764,283.110256483953,221.29592162026276,285
765,218.9866430443531,219.93051407600092,472
766,135.88119835457522,217.66982456246888,1000
767,274.0727067334817,217.99663272644645,379
768,244.0061539055993,217.24880454045388,301
769,272.8793203069749,217.70688655270897,274
770,236.77180264098558,218.88927665441582,315
771,231.47074894138137,218.7527455061613,410
772,264.401045966631,218.5126297938389,545
773,266.16386999708914,220.62271774918457,704
774,252.14900256468303,220.0045294533268,452
775,234.11876755372913,221.6750545412424,389
776,224.05761386235127,220.29735266543491,311
777,226.58939367313727,221.65188625181742,895
778,257.96526439918466,221.58286163774008,354
779,231.6697470349225,221.2707571840655,315
780,252.51410192390034,223.5417012573981,333
781,-555.7713929918539,207.25296961044495,89
782,262.50504653764136,211.7216533867144,441
783,262.2173380990923,211.58589660016443,298
784,252.30840184984856,213.37071528996478,389
785,227.58523813898393,213.13511117952265,464
786,266.48706570679366,213.7929884348512,398
787,211.63227986347817,212.8818231350087,666
788,245.47267698266808,214.35099858391303,430
789,234.85176987195644,213.8179425679114,444
790,205.85630232226856,215.5555348814649,344
791,260.6197657237477,215.05164926433562,476
792,212.49468549961253,216.74547896329847,927
793,0.9431260756994391,211.3390931783123,75
794,272.00185317614864,210.99117164610368,289
795,234.77099375010766,210.81104891567557,400
796,216.36899585119403,212.3053263986252,512
797,275.2168083868859,212.32920993338354,341
798,219.15729611154308,211.07331151458968,899
799,289.88758698312574,211.26805592003294,346
